(4447, 12, 1306, 15, 161, 35),
(4448, 16, 2000, 18, 120, 35),
(4449, 6, 1977, 16, 198, 35),
(4450, 19, 1318, 19, 201, 35),
(4451, 1, 106, 19, 144, 33),
(4452, 18, 930, 15, 207, 30),
(4453, 5, 1623, 19, 139, 29),
(4454, 8, 482, 19, 180, 34),
(4455, 8, 1234, 18, 161, 31),
(4456, 10, 1419, 15, 211, 32),
(4457, 3, 1892, 17, 182, 26),
(4458, 25, 684, 17, 125, 26),
(4459, 17, 248, 16, 202, 25),
(4460, 9, 673, 15, 196, 34),
(4461, 4, 742, 16, 162, 33),
(4462, 8, 840, 17, 112, 25),
(4463, 8, 796, 19, 113, 31),
(4464, 23, 736, 18, 182, 25),
(4465, 1, 1750, 17, 135, 26),
(4466, 5, 1040, 19, 188, 28),
(4467, 16, 730, 19, 114, 25),
(4468, 7, 1363, 16, 142, 33),
(4469, 20, 627, 19, 203, 35),
(4470, 24, 612, 16, 139, 31),
(4471, 3, 755, 16, 113, 27),
(4472, 7, 109, 16, 185, 32),
(4473, 4, 957, 15, 155, 30),
(4474, 3, 788, 16, 204, 35),
(4475, 16, 873, 16, 106, 26),
(4476, 10, 300, 17, 213, 30),
(4477, 17, 940, 16, 163, 26),
(4478, 1, 1673, 15, 204, 35),
(4479, 8, 750, 17, 174, 26),
(4480, 2, 1456, 17, 195, 30),
(4481, 15, 603, 18, 110, 35),
(4482, 19, 716, 15, 210, 29),
(4483, 4, 731, 19, 126, 25),
(4484, 2, 447, 16, 139, 30),
(4485, 21, 1469, 18, 105, 31),
(4486, 8, 333, 15, 199, 34),
(4487, 6, 1720, 16, 171, 35),
(4488, 20, 974, 17, 177, 33),
(4489, 1, 1497, 16, 173, 28),
(4490, 17, 1387, 19, 151, 31),
(4491, 4, 1631, 18, 140, 27),
(4492, 22, 1154, 16, 118, 33),
(4493, 12, 862, 16, 131, 35),
(4494, 19, 1991, 19, 206, 32),
(4495, 25, 81, 18, 153, 28),
(4496, 20, 25, 18, 176, 31),
(4497, 2, 1282, 16, 160, 32),
(4498, 15, 746, 17, 156, 28),
(4499, 11, 630, 19, 165, 26),
(4500, 11, 1577, 16, 194, 29),
(4501, 22, 431, 16, 205, 32),
(4502, 18, 501, 19, 205, 30),
(4503, 8, 980, 18, 109, 29),
(4504, 11, 423, 18, 118, 34),
(4505, 6, 1876, 15, 175, 28),
(4506, 19, 979, 19, 163, 32),
(4507, 11, 1158, 18, 111, 26),
(4508, 17, 1682, 16, 111, 35),
(4509, 21, 121, 17, 130, 33),
(4510, 15, 351, 16, 161, 25),
(4511, 22, 1087, 19, 171, 31),
(4512, 12, 1571, 16, 134, 34),
(4513, 7, 1744, 18, 133, 33),
(4514, 16, 147, 18, 141, 33),
(4515, 17, 1341, 17, 194, 31),
(4516, 6, 234, 18, 166, 30),
(4517, 7, 429, 18, 144, 35),
(4518, 11, 274, 19, 168, 27),
(4519, 11, 801, 15, 200, 29),
(4520, 5, 1556, 17, 173, 32),
(4521, 25, 174, 19, 171, 35),
(4522, 16, 1562, 19, 123, 27),
(4523, 11, 536, 16, 153, 25),
(4524, 11, 218, 18, 183, 31),
(4525, 7, 1947, 19, 185, 31),
(4526, 9, 656, 15, 162, 25),
(4527, 8, 702, 16, 143, 35),
(4528, 11, 234, 17, 113, 28),
(4529, 12, 912, 18, 110, 32),
(4530, 11, 1506, 18, 192, 31),
(4531, 7, 1366, 16, 209, 30),
(4532, 21, 1623, 15, 141, 33),
(4533, 19, 1646, 18, 176, 31),
(4534, 1, 1997, 16, 119, 26),
(4535, 7, 1120, 17, 130, 25),
(4536, 24, 1394, 15, 211, 32),
(4537, 4, 34, 18, 142, 28),
(4538, 9, 954, 18, 156, 34),
(4539, 8, 1847, 17, 190, 25),
(4540, 1, 1105, 19, 163, 31),
(4541, 22, 1183, 16, 112, 28),
(4542, 23, 749, 19, 189, 31),
(4543, 5, 550, 19, 187, 27),
(4544, 10, 1695, 18, 159, 26),
(4545, 4, 983, 15, 177, 31),
(4546, 23, 724, 17, 131, 25),
(4547, 3, 1144, 17, 115, 33),
(4548, 7, 1698, 15, 175, 29),
(4549, 20, 776, 17, 139, 34),
(4550, 4, 1901, 17, 161, 33),
(4551, 17, 705, 16, 178, 30),
(4552, 8, 1785, 19, 114, 28),
(4553, 15, 1952, 18, 166, 31),
(4554, 9, 1356, 15, 161, 31),
(4555, 13, 1340, 15, 174, 31),
(4556, 20, 1221, 17, 214, 35),
(4557, 25, 719, 15, 174, 27),
(4558, 12, 1543, 16, 162, 32),
(4559, 13, 1170, 17, 170, 35),
(4560, 10, 947, 18, 177, 35),
(4561, 20, 1022, 15, 112, 31),
(4562, 16, 695, 19, 134, 29),
(4563, 7, 802, 19, 186, 31),
(4564, 19, 817, 15, 120, 28),
(4565, 15, 151, 15, 151, 35),
(4566, 20, 1899, 18, 204, 32),
(4567, 4, 1876, 15, 185, 27),
(4568, 24, 1625, 17, 212, 34),
(4569, 18, 1012, 15, 112, 25),
(4570, 1, 653, 16, 142, 33),
(4571, 14, 1557, 19, 178, 26),
(4572, 25, 820, 15, 143, 25),
(4573, 14, 389, 15, 187, 25),
(4574, 7, 1821, 19, 138, 26),
(4575, 18, 774, 18, 134, 25),
(4576, 11, 238, 17, 153, 26),
(4577, 16, 363, 17, 150, 26),
(4578, 9, 1246, 15, 182, 26),
(4579, 19, 1489, 15, 164, 25),
(4580, 23, 102, 19, 184, 33),
(4581, 9, 613, 18, 158, 25),
(4582, 20, 1419, 17, 105, 29),
(4583, 23, 337, 16, 159, 32),
(4584, 10, 1080, 17, 180, 25),
(4585, 2, 1837, 18, 179, 31),
(4586, 1, 345, 17, 110, 28),
(4587, 15, 911, 19, 158, 27),
(4588, 22, 935, 15, 168, 31),
(4589, 25, 1848, 19, 206, 33),
(4590, 4, 491, 18, 214, 32),
(4591, 10, 446, 18, 191, 30),
(4592, 6, 79, 16, 121, 32),
(4593, 21, 371, 16, 152, 35),
(4594, 20, 214, 16, 151, 30),
(4595, 13, 1636, 16, 180, 31),
(4596, 19, 1747, 18, 161, 33),
(4597, 5, 358, 15, 167, 34),
(4598, 19, 1084, 18, 162, 34),
(4599, 12, 1614, 19, 111, 26),
(4600, 15, 77, 19, 142, 25),
(4601, 24, 324, 18, 145, 31),
(4602, 9, 1040, 16, 115, 33),
(4603, 19, 43, 19, 135, 27),
(4604, 12, 1648, 15, 148, 31),
(4605, 25, 692, 15, 212, 25),
(4606, 20, 1962, 16, 114, 29),
(4607, 12, 1831, 16, 194, 28),
(4608, 6, 294, 17, 158, 34),
(4609, 13, 56, 17, 146, 25),
(4610, 23, 683, 16, 167, 30),
(4611, 22, 1777, 17, 151, 28),
(4612, 5, 652, 15, 136, 26),
(4613, 5, 1880, 18, 167, 29),
(4614, 2, 1467, 19, 158, 32),
(4615, 2, 51, 17, 139, 33),
(4616, 21, 691, 19, 141, 27),
(4617, 12, 1819, 15, 158, 30),
(4618, 10, 1074, 18, 211, 33),
(4619, 25, 1920, 17, 150, 25),
(4620, 6, 1318, 19, 158, 31),
(4621, 23, 40, 17, 167, 35),
(4622, 7, 537, 16, 196, 32),
(4623, 10, 240, 19, 191, 32),
(4624, 22, 1208, 19, 109, 34),
(4625, 7, 1001, 19, 213, 30),
(4626, 8, 998, 17, 169, 34),
(4627, 13, 1649, 18, 123, 34),
(4628, 11, 1721, 18, 201, 25),
(4629, 23, 672, 18, 167, 34),
(4630, 22, 594, 15, 213, 33),
(4631, 18, 1636, 18, 172, 26),
(4632, 12, 469, 18, 163, 35),
(4633, 2, 398, 16, 184, 34),
(4634, 21, 1734, 18, 200, 30),
(4635, 18, 1443, 18, 141, 32),
(4636, 6, 1961, 19, 110, 33),
(4637, 14, 1027, 18, 143, 34),
(4638, 25, 762, 18, 196, 34),
(4639, 1, 713, 17, 126, 28),
(4640, 7, 1237, 17, 125, 25),
(4641, 4, 717, 19, 208, 30),
(4642, 4, 1849, 16, 166, 28),
(4643, 14, 684, 18, 191, 27),
(4644, 23, 1961, 15, 112, 26),
(4645, 13, 1441, 16, 149, 33),
(4646, 14, 1389, 19, 195, 27),
(4647, 10, 1110, 17, 164, 34),
(4648, 14, 1540, 19, 106, 33),
(4649, 22, 1909, 18, 173, 27),
(4650, 11, 1928, 16, 162, 35),
(4651, 18, 74, 19, 148, 26),
(4652, 3, 478, 15, 209, 25),
(4653, 4, 339, 16, 143, 30),
(4654, 13, 905, 15, 211, 33),
(4655, 7, 225, 17, 175, 32),
(4656, 23, 21, 17, 148, 25),
(4657, 17, 1152, 17, 174, 30),
(4658, 15, 616, 16, 113, 27),
(4659, 17, 1065, 17, 179, 31),
(4660, 21, 695, 16, 145, 29),
(4661, 22, 1153, 18, 136, 33),
(4662, 13, 1604, 17, 109, 33),
(4663, 20, 97, 15, 195, 28),
(4664, 17, 1924, 19, 164, 32),
(4665, 7, 1131, 16, 143, 25),
(4666, 7, 1890, 15, 193, 32),
(4667, 18, 265, 16, 135, 30),
(4668, 11, 422, 16, 131, 31),
(4669, 6, 846, 15, 162, 33),
(4670, 10, 319, 18, 173, 35),
(4671, 3, 598, 18, 110, 25),
(4672, 13, 1623, 18, 119, 34),
(4673, 11, 417, 16, 109, 35),
(4674, 1, 1312, 16, 150, 27),
(4675, 7, 1720, 19, 196, 25),
(4676, 6, 1587, 16, 110, 27),
(4677, 16, 75, 18, 155, 35),
(4678, 10, 1023, 18, 188, 31),
(4679, 11, 337, 19, 146, 29),
(4680, 18, 1664, 15, 215, 25),
(4681, 9, 1163, 15, 155, 31),
(4682, 21, 379, 18, 127, 32),
(4683, 4, 1051, 15, 165, 32),
(4684, 3, 402, 17, 126, 32),
(4685, 2, 1820, 17, 119, 34),
(4686, 11, 237, 15, 203, 32),
(4687, 8, 414, 16, 140, 33),
(4688, 25, 365, 15, 169, 28),
(4689, 22, 1668, 18, 122, 33),
(4690, 20, 331, 16, 144, 34),
(4691, 7, 996, 18, 200, 29),
(4692, 23, 511, 19, 202, 33),
(4693, 3, 1936, 17, 179, 27),
(4694, 12, 380, 17, 116, 32),
(4695, 3, 1641, 16, 140, 29),
(4696, 21, 982, 16, 176, 28),
(4697, 23, 321, 19, 148, 34),
(4698, 7, 1216, 16, 183, 33),
(4699, 20, 1523, 17, 124, 34),
(4700, 16, 1153, 19, 135, 28),
(4701, 4, 991, 19, 123, 33),
(4702, 8, 430, 19, 187, 29),
(4703, 18, 109, 16, 141, 26),
(4704, 25, 1977, 16, 153, 32),
(4705, 13, 959, 16, 160, 34),
(4706, 5, 1864, 18, 106, 34),
(4707, 25, 1979, 16, 150, 27),
(4708, 4, 1488, 18, 140, 27),
(4709, 17, 405, 19, 165, 27),
(4710, 12, 1519, 16, 186, 25),
(4711, 15, 1651, 15, 169, 35),
(4712, 19, 1025, 17, 212, 35),
(4713, 6, 1658, 16, 173, 34),
(4714, 14, 1566, 18, 195, 29),
(4715, 12, 418, 16, 147, 28),
(4716, 21, 610, 16, 166, 30),
(4717, 9, 1914, 16, 190, 32),
(4718, 14, 1371, 16, 117, 34),
(4719, 13, 467, 15, 213, 27),
(4720, 9, 1724, 15, 201, 35),
(4721, 8, 403, 19, 180, 25),
(4722, 17, 1341, 16, 191, 28),
(4723, 7, 412, 17, 149, 30),
(4724, 1, 192, 15, 159, 26),
(4725, 17, 1884, 19, 194, 26),
(4726, 10, 180, 15, 186, 27),
(4727, 22, 1698, 16, 155, 30),
(4728, 18, 553, 17, 215, 33),
(4729, 12, 381, 16, 194, 26),
(4730, 9, 41, 18, 129, 28),
(4731, 9, 1846, 15, 135, 27),
(4732, 15, 1963, 16, 129, 27),
(4733, 16, 1471, 16, 116, 27),
(4734, 23, 1024, 15, 124, 25),
(4735, 19, 1364, 19, 137, 27),
(4736, 2, 461, 18, 173, 35),
(4737, 8, 1500, 15, 150, 28),
(4738, 8, 825, 16, 135, 28),
(4739, 21, 1908, 18, 138, 27),
(4740, 22, 928, 15, 112, 34),
(4741, 8, 151, 15, 168, 25),
(4742, 11, 858, 18, 121, 31),
(4743, 24, 1642, 16, 138, 31),
(4744, 6, 1431, 16, 213, 25),
(4745, 4, 1166, 17, 107, 27),
(4746, 4, 1739, 17, 202, 32),
(4747, 25, 1109, 15, 136, 29),
(4748, 4, 1399, 17, 210, 25),
(4749, 8, 638, 15, 130, 28),
(4750, 13, 1034, 15, 194, 35),
(4751, 19, 1044, 19, 198, 25),
(4752, 12, 353, 16, 188, 27),
(4753, 4, 1528, 17, 204, 29),
(4754, 7, 1393, 19, 139, 25),
(4755, 12, 72, 17, 118, 33),
(4756, 19, 930, 15, 172, 25),
(4757, 17, 352, 15, 162, 27),
(4758, 6, 967, 15, 141, 26),
(4759, 13, 705, 18, 117, 35),
(4760, 7, 1094, 16, 141, 28),
(4761, 22, 1406, 16, 199, 29),
(4762, 20, 239, 18, 179, 33),
(4763, 24, 1363, 19, 192, 25),
(4764, 6, 1339, 16, 126, 35),
(4765, 18, 816, 19, 115, 31),
(4766, 15, 176, 19, 186, 34),
(4767, 18, 989, 17, 111, 28),
(4768, 8, 1012, 17, 120, 31),
(4769, 23, 173, 18, 178, 29),
(4770, 3, 1257, 19, 141, 33),
(4771, 20, 1853, 16, 108, 32),
(4772, 12, 821, 17, 119, 26),
(4773, 4, 236, 15, 179, 28),
(4774, 9, 239, 19, 155, 29),
(4775, 23, 1453, 19, 164, 27),
(4776, 25, 1051, 19, 150, 27),
(4777, 10, 517, 19, 173, 26),
(4778, 23, 11, 15, 204, 32),
(4779, 19, 1291, 17, 129, 26),
(4780, 25, 160, 17, 167, 30),
(4781, 8, 1024, 15, 138, 28),
(4782, 23, 1661, 18, 193, 32),
(4783, 7, 1111, 19, 107, 34),
(4784, 17, 949, 17, 175, 27),
(4785, 6, 421, 16, 164, 27),
(4786, 18, 1080, 16, 128, 29),
(4787, 4, 1252, 16, 126, 25),
(4788, 6, 1351, 15, 142, 29),
(4789, 5, 1190, 18, 206, 27),
(4790, 19, 719, 17, 158, 30),
(4791, 22, 1884, 17, 144, 25),
(4792, 20, 1477, 19, 111, 28),
(4793, 6, 485, 15, 173, 28),
(4794, 22, 1819, 17, 175, 32),
(4795, 14, 1194, 16, 142, 33),
(4796, 15, 245, 15, 176, 34),
(4797, 11, 1034, 17, 149, 35),
(4798, 11, 575, 18, 108, 33),
(4799, 8, 462, 17, 153, 35),
(4800, 1, 554, 16, 150, 27),
(4801, 7, 1411, 15, 141, 31),
(4802, 1, 1229, 17, 183, 29),
(4803, 22, 853, 19, 176, 29),
(4804, 11, 546, 15, 193, 27),
(4805, 5, 1560, 16, 107, 32),
(4806, 19, 1132, 15, 162, 26),
(4807, 13, 940, 16, 139, 33),
(4808, 12, 1468, 17, 155, 28),
(4809, 24, 224, 15, 194, 32),
(4810, 17, 494, 17, 105, 25),
(4811, 25, 182, 17, 163, 30),
(4812, 16, 235, 19, 133, 30),
(4813, 11, 349, 18, 140, 30),
(4814, 22, 344, 15, 178, 31),
(4815, 24, 727, 16, 169, 32),
(4816, 9, 1977, 18, 127, 25),
(4817, 21, 1403, 18, 145, 25),
(4818, 20, 722, 15, 182, 28),
(4819, 12, 668, 19, 165, 32),
(4820, 8, 1997, 19, 213, 25),
(4821, 21, 71, 19, 188, 34),
(4822, 14, 726, 17, 196, 29),
(4823, 24, 1850, 15, 171, 35),
(4824, 8, 1084, 19, 148, 25),
(4825, 5, 861, 15, 206, 31),
(4826, 22, 1259, 17, 190, 33),
(4827, 3, 1701, 17, 210, 28),
(4828, 19, 1836, 19, 107, 27),
(4829, 20, 1696, 19, 137, 28),
(4830, 22, 1137, 19, 166, 35),
(4831, 25, 906, 18, 166, 35),
(4832, 23, 1460, 16, 177, 30),
(4833, 2, 1268, 16, 215, 34),
(4834, 21, 116, 19, 164, 35),
(4835, 2, 269, 15, 139, 27),
(4836, 15, 1064, 18, 185, 31),
(4837, 7, 1989, 17, 182, 32),
(4838, 12, 1409, 19, 171, 32),
(4839, 15, 892, 15, 150, 26),
(4840, 9, 715, 17, 138, 35),
(4841, 4, 1773, 17, 119, 31),
(4842, 24, 629, 19, 180, 34),
(4843, 25, 280, 17, 130, 28),
(4844, 20, 1933, 15, 110, 29),
(4845, 18, 1863, 18, 151, 28),
(4846, 20, 94, 19, 205, 29),
(4847, 16, 479, 19, 107, 29),
(4848, 23, 2000, 17, 162, 30),
(4849, 2, 683, 17, 109, 33),
(4850, 11, 95, 15, 183, 32),
(4851, 4, 13, 15, 183, 30),
(4852, 2, 1392, 18, 132, 32),
(4853, 11, 1404, 18, 139, 28),
(4854, 6, 1465, 15, 151, 30),
(4855, 20, 1043, 19, 149, 31),
(4856, 15, 656, 16, 185, 25),
(4857, 24, 1829, 17, 162, 25),
(4858, 11, 1135, 18, 176, 35),
(4859, 9, 660, 15, 113, 30),
(4860, 25, 1946, 15, 111, 35),
(4861, 8, 457, 16, 148, 33),
(4862, 8, 833, 15, 116, 34),
(4863, 6, 180, 17, 211, 33),
(4864, 20, 1651, 18, 118, 32),
(4865, 21, 1743, 15, 208, 27),
(4866, 18, 1827, 17, 179, 29),
(4867, 18, 185, 16, 209, 31),
(4868, 11, 1044, 15, 200, 25),
(4869, 12, 1614, 15, 119, 31),
(4870, 11, 628, 17, 121, 34),
(4871, 22, 874, 18, 198, 28),
(4872, 16, 376, 18, 131, 25),
(4873, 3, 150, 15, 149, 27),
(4874, 13, 1173, 19, 210, 33),
(4875, 3, 71, 16, 198, 31),
(4876, 24, 1939, 18, 148, 25),
(4877, 17, 125, 15, 182, 28),
(4878, 6, 762, 18, 142, 31),
(4879, 9, 723, 18, 177, 27),
(4880, 9, 1885, 19, 157, 30),
(4881, 5, 1975, 15, 171, 34),
(4882, 20, 1292, 19, 176, 33),
(4883, 11, 1733, 19, 198, 30),
(4884, 8, 1173, 16, 142, 28),
(4885, 15, 186, 18, 194, 35),
(4886, 15, 170, 17, 201, 26),
(4887, 20, 807, 18, 195, 32),
(4888, 16, 1749, 19, 109, 33),
(4889, 13, 1965, 17, 132, 32),
(4890, 16, 944, 17, 180, 26),
(4891, 4, 278, 17, 171, 33),
(4892, 7, 1509, 18, 113, 31),
(4893, 2, 510, 16, 169, 33),
(4894, 6, 1532, 18, 124, 32),
(4895, 10, 1877, 19, 153, 30),
(4896, 8, 944, 17, 177, 29),
(4897, 21, 1817, 19, 166, 26),
(4898, 13, 559, 19, 115, 27),
(4899, 17, 1837, 15, 106, 34),
(4900, 20, 1361, 19, 215, 34),
(4901, 19, 12, 17, 133, 30),
(4902, 14, 1429, 18, 136, 31),
(4903, 11, 1650, 15, 130, 33),
(4904, 22, 1502, 15, 116, 35),
(4905, 17, 1058, 16, 176, 26),
(4906, 23, 583, 19, 206, 31),
(4907, 20, 358, 16, 169, 26),
(4908, 11, 885, 15, 204, 31),
(4909, 24, 1776, 16, 192, 30),
(4910, 11, 445, 19, 191, 32),
(4911, 3, 559, 18, 152, 32),
(4912, 5, 972, 18, 212, 29),
(4913, 10, 738, 17, 209, 33),
(4914, 17, 783, 17, 174, 31),
(4915, 1, 1110, 16, 131, 28),
(4916, 23, 309, 19, 195, 26),
(4917, 10, 987, 17, 189, 35),
(4918, 14, 791, 18, 108, 29),
(4919, 24, 1783, 17, 105, 29),
(4920, 2, 868, 16, 145, 29),
(4921, 8, 816, 18, 133, 29),
(4922, 15, 199, 16, 158, 29),
(4923, 19, 1408, 18, 148, 25),
(4924, 25, 438, 15, 118, 25),
(4925, 9, 1666, 18, 121, 28),
(4926, 23, 670, 17, 117, 30),
(4927, 5, 888, 17, 132, 25),
(4928, 24, 985, 17, 140, 32),
(4929, 9, 1897, 17, 196, 29),
(4930, 5, 1635, 17, 199, 32),
(4931, 19, 145, 16, 139, 25),
(4932, 1, 799, 15, 212, 31),
(4933, 1, 645, 18, 138, 33),
(4934, 6, 1161, 16, 149, 35),
(4935, 8, 1295, 18, 190, 25),
(4936, 10, 1781, 18, 126, 33),
(4937, 23, 201, 16, 186, 34),
(4938, 10, 1741, 16, 155, 32),
(4939, 1, 59, 17, 117, 29),
(4940, 25, 1975, 17, 120, 31),
(4941, 14, 1477, 16, 126, 32),
(4942, 16, 1012, 19, 130, 31),
(4943, 20, 406, 19, 207, 25),
(4944, 22, 24, 16, 195, 27),
(4945, 20, 1358, 19, 193, 31),
(4946, 24, 1791, 18, 205, 33),
(4947, 20, 1929, 17, 178, 29),
(4948, 18, 1676, 15, 204, 30),
(4949, 11, 404, 18, 144, 35),
(4950, 22, 1888, 19, 139, 33),
(4951, 12, 1528, 17, 142, 28),
(4952, 14, 1385, 19, 189, 35),
(4953, 12, 1446, 18, 206, 28),
(4954, 14, 245, 15, 148, 29),
(4955, 19, 1381, 18, 137, 32),
(4956, 7, 1861, 17, 148, 35),
(4957, 5, 365, 15, 197, 32),
(4958, 14, 734, 19, 124, 32),
(4959, 13, 1076, 16, 174, 30),
(4960, 11, 1399, 18, 176, 27),
(4961, 8, 1272, 17, 160, 25),
(4962, 5, 526, 19, 118, 31),
(4963, 8, 1555, 15, 207, 25),
(4964, 7, 1504, 15, 116, 27),
(4965, 18, 1455, 18, 137, 26),
(4966, 2, 805, 16, 139, 27),
(4967, 13, 218, 15, 201, 29),
(4968, 9, 1421, 16, 143, 25),
(4969, 11, 42, 18, 214, 29),
(4970, 23, 1628, 17, 126, 32),
(4971, 3, 746, 16, 125, 26),
(4972, 18, 1647, 19, 168, 35),
(4973, 10, 281, 15, 181, 34),
(4974, 21, 1085, 19, 105, 27),
(4975, 7, 645, 15, 146, 31),
(4976, 6, 1253, 19, 188, 34),
(4977, 10, 1781, 15, 142, 32),
(4978, 20, 976, 16, 189, 33),
(4979, 7, 616, 15, 122, 26),
(4980, 7, 1860, 17, 130, 34),
(4981, 7, 724, 18, 160, 35),
(4982, 10, 1705, 17, 178, 30),
(4983, 7, 641, 15, 188, 31),
(4984, 5, 1790, 17, 130, 26),
(4985, 12, 1617, 17, 166, 29),
(4986, 14, 1672, 16, 197, 34),
(4987, 21, 124, 18, 111, 33),
(4988, 13, 726, 18, 114, 31),
(4989, 4, 242, 19, 129, 30),
(4990, 1, 343, 16, 172, 35),
(4991, 8, 1379, 19, 127, 27),
(4992, 12, 1115, 16, 203, 33),
(4993, 7, 1347, 19, 192, 25),
(4994, 5, 1804, 16, 120, 33),
(4995, 7, 1123, 16, 138, 33),
(4996, 25, 794, 18, 206, 29),
(4997, 19, 1779, 18, 164, 34),
(4998, 6, 1942, 15, 133, 35),
(4999, 3, 1986, 16, 134, 32),
(5000, 20, 877, 16, 179, 30),
(5001, 20, 594, 18, 169, 31),
(5002, 22, 1639, 17, 126, 34),
(5003, 21, 1588, 18, 122, 30),
(5004, 2, 1725, 15, 145, 35),
(5005, 1, 858, 17, 108, 26),
(5006, 17, 1580, 15, 148, 26),
(5007, 21, 345, 15, 187, 25),
(5008, 22, 65, 15, 199, 30),
(5009, 9, 265, 16, 157, 25),
(5010, 11, 1376, 16, 188, 30),
(5011, 23, 1914, 17, 210, 28),
(5012, 24, 1149, 18, 182, 26),
(5013, 14, 166, 16, 184, 28),
(5014, 15, 521, 16, 181, 28),
(5015, 19, 1484, 15, 107, 26),
(5016, 5, 401, 16, 168, 34),
(5017, 6, 1586, 18, 120, 31),
(5018, 9, 1617, 18, 157, 26),
(5019, 21, 1527, 16, 203, 35),
(5020, 6, 1902, 17, 124, 25),
(5021, 11, 321, 19, 145, 27),
(5022, 21, 733, 15, 109, 32),
(5023, 16, 1611, 15, 107, 27),
(5024, 10, 597, 19, 129, 35),
(5025, 17, 710, 18, 201, 25),
(5026, 25, 755, 18, 159, 25),
(5027, 2, 573, 19, 215, 35),
(5028, 5, 1328, 15, 120, 26),
(5029, 19, 573, 17, 152, 35),
(5030, 10, 83, 18, 131, 25),
(5031, 17, 30, 15, 108, 34),
(5032, 19, 1422, 18, 123, 31),
(5033, 5, 673, 16, 170, 30),
(5034, 25, 380, 15, 177, 30),
(5035, 12, 1857, 15, 150, 35),
(5036, 24, 1954, 17, 168, 34),
(5037, 10, 16, 17, 161, 26),
(5038, 23, 1154, 15, 133, 29),
(5039, 20, 1993, 19, 130, 35),
(5040, 4, 276, 19, 126, 29),
(5041, 9, 661, 16, 192, 31),
(5042, 16, 1899, 17, 209, 31),
(5043, 14, 365, 19, 196, 29),
(5044, 23, 1823, 19, 176, 33),
(5045, 10, 1440, 18, 160, 32),
(5046, 23, 424, 16, 183, 32),
(5047, 15, 1678, 15, 155, 33),
(5048, 22, 132, 17, 113, 31),
(5049, 19, 365, 18, 215, 33),
(5050, 22, 1375, 17, 114, 27),
(5051, 1, 1776, 15, 185, 29),
(5052, 4, 1398, 17, 145, 32),
(5053, 24, 1408, 17, 149, 27),
(5054, 1, 45, 19, 106, 28),
(5055, 12, 918, 15, 110, 29),
(5056, 3, 418, 17, 157, 27),
(5057, 21, 744, 17, 133, 31),
(5058, 23, 449, 16, 119, 33),
(5059, 16, 1192, 17, 205, 26),
(5060, 13, 683, 18, 209, 33),
(5061, 23, 1452, 19, 181, 27),
(5062, 8, 1009, 15, 163, 33),
(5063, 3, 1252, 17, 211, 35),
(5064, 24, 1030, 16, 148, 28),
(5065, 15, 487, 16, 197, 27),
(5066, 12, 556, 16, 184, 27),
(5067, 5, 327, 16, 192, 28),
(5068, 25, 42, 18, 182, 31),
(5069, 20, 1957, 17, 187, 27),
(5070, 24, 1559, 17, 165, 25),
(5071, 3, 858, 17, 192, 27),
(5072, 8, 1867, 15, 189, 29),
(5073, 25, 84, 16, 207, 33),
(5074, 24, 1087, 16, 133, 32),
(5075, 8, 1508, 18, 142, 31),
(5076, 9, 1745, 18, 149, 34),
(5077, 5, 141, 15, 163, 34),
(5078, 8, 224, 15, 215, 26),
(5079, 6, 1523, 17, 166, 35),
(5080, 25, 42, 19, 150, 28),
(5081, 14, 24, 16, 159, 35),
(5082, 11, 521, 18, 116, 34),
(5083, 7, 903, 18, 149, 31),
(5084, 13, 1887, 17, 173, 33),
(5085, 16, 724, 15, 189, 26),
(5086, 8, 211, 15, 142, 35),
(5087, 23, 257, 15, 205, 27),
(5088, 12, 765, 16, 189, 33),
(5089, 24, 929, 15, 181, 33),
(5090, 24, 143, 17, 146, 29),
(5091, 14, 1597, 16, 116, 27),
(5092, 21, 1664, 15, 175, 32),
(5093, 15, 1307, 16, 133, 27),
(5094, 25, 805, 16, 142, 34),
(5095, 15, 943, 18, 165, 35),
(5096, 17, 1032, 16, 133, 30),
(5097, 5, 775, 16, 172, 27),
(5098, 7, 1667, 19, 126, 34),
(5099, 4, 1838, 18, 175, 25),
(5100, 17, 1479, 15, 168, 25),
(5101, 21, 1085, 18, 162, 32),
(5102, 4, 1576, 19, 125, 32),
(5103, 6, 1676, 15, 197, 35),
(5104, 16, 1582, 16, 120, 29),
(5105, 5, 950, 16, 161, 32),
(5106, 3, 91, 16, 208, 27),
(5107, 6, 364, 15, 118, 32),
(5108, 11, 595, 15, 145, 29),
(5109, 22, 1085, 19, 207, 29),
(5110, 8, 1488, 15, 164, 28),
(5111, 5, 1096, 18, 155, 28),
(5112, 6, 1243, 18, 136, 34),
(5113, 14, 1567, 16, 107, 29),
(5114, 22, 1714, 18, 182, 34),
(5115, 21, 1571, 16, 136, 25),
(5116, 25, 53, 17, 151, 28),
(5117, 4, 1458, 18, 145, 27),
(5118, 1, 66, 17, 116, 31),
(5119, 6, 1012, 16, 174, 28),
(5120, 18, 1342, 17, 125, 35),
(5121, 16, 78, 15, 140, 26),
(5122, 10, 853, 18, 183, 27),
(5123, 21, 1906, 17, 181, 35),
(5124, 14, 1871, 19, 145, 31),
(5125, 13, 680, 15, 124, 27),
(5126, 19, 9, 15, 206, 35),
(5127, 9, 1104, 16, 152, 33),
(5128, 25, 197, 19, 113, 30),
